supersense_category	text
verb.communication	acquaint
noun.person	Anderton
noun.communication	minority report
noun.person	General Kaplan
verb.communication	signalled
noun.communication	case
verb.communication	symbolizes
noun.person	Stiffly
noun.person	General Kaplan
noun.artifact	wristwatch
noun.person	Coldly
noun.attribute	vehemence
noun.person	General Kaplan
verb.contact	Standing
verb.communication	exposing
noun.act	fraud
noun.person	Anderton
noun.person	General Kaplan
noun.person	Anderton
noun.attribute	uncertainty
noun.person	Anderton
verb.motion	mounted
noun.artifact	podium
noun.person	General Kaplan
verb.communication	demanded
noun.communication	exposure
noun.act	repercussions
noun.group	Senate
verb.cognition	reconsider
noun.attribute	validity
noun.cognition	Precrime system
noun.person	Anderton
noun.person	General Kaplan
verb.contact	arranging
verb.stative	sitting
verb.communication	began
verb.stative	focused
noun.person	Anderton
noun.person	General Kaplan
verb.change	cancelled
noun.person	Commissioner Anderton
verb.social	gave
verb.competition	up
verb.stative	sitting
verb.motion	up
noun.person	John Allison Anderton
noun.communication	allegations
noun.communication	patent
noun.act	frauds
noun.attribute	distortions
noun.cognition	penal system
noun.communication	premise
noun.person	Fascinated
noun.person	Kaplan
noun.person	Anderton
verb.social	imprisoned
noun.person	General Kaplan
verb.communication	Accused
noun.act	crimes
noun.act	crimes
verb.social	commit
verb.communication	asserted
verb.social	commit
noun.act	felonies
verb.change	cancels
noun.communication	assertion
verb.social	commit
verb.possession	possessing
verb.change	renders
noun.group	police precogs
verb.cognition	invalidated
noun.act	crimes
noun.person	Anderton
noun.person	General Kaplan
verb.contact	gathering up
noun.communication	summary
noun.communication	minority report
noun.person	Anderton
noun.person	Kaplan
verb.contact	laying aside
verb.change	obtained
noun.person	Jerry
noun.communication	summary
noun.person	Donna
noun.person	Mike
noun.communication	majority report
noun.communication	assertion
noun.person	precogs
noun.person	Anderton
verb.social	commit
verb.body	whipped out
verb.body	stammered
verb.motion	broke off
noun.location	stand
noun.person	Anderton
noun.person	Anderton
verb.contact	Tangled up
noun.person	Kaplan
verb.motion	fluttering
verb.contact	flailing
noun.person	Anderton
noun.person	Kaplan
noun.communication	majority report
verb.communication	asserted
verb.contact	broke loose
verb.motion	twitching
verb.body	Sickened
noun.person	Anderton
noun.group	Army
verb.communication	guaranteed
verb.social	interfered
noun.quantity	mass
verb.communication	struggled
noun.location	periphery
noun.person	Anderton
noun.person	Anderton
verb.creation	compose
verb.communication	murmured
noun.shape	swirls
noun.state	misery
noun.person	Anderton
verb.communication	referring
noun.person	Kaplan
verb.social	assisted
noun.person	Lisa
noun.person	John Anderton
verb.contact	packing
noun.possession	possessions
noun.person	Commissioner of Police
verb.possession	accumulated
noun.event	procession
noun.artifact	crates
noun.artifact	trucks
noun.location	Centaurus X
noun.artifact	transport
verb.motion	make it back
noun.artifact	crate
noun.person	Lisa
noun.artifact	sweater
verb.communication	checking on
noun.artifact	atronic
noun.artifact	appliances
noun.person	Centten
noun.person	Anderton
noun.person	Lisa
noun.communication	regrets
noun.feeling	regrets
noun.person	Lisa
noun.artifact	crate
noun.person	Witwer
verb.motion	drove up
noun.artifact	patrol car
verb.motion	hurried
verb.motion	take off
noun.person	Anderton
noun.communication	breakdown
noun.person	precogs
noun.group	Senate
noun.act	retraction
noun.act	error
verb.cognition	ca
noun.communication	minority report
noun.communication	minority report
noun.person	Anderton
noun.person	Witwer
verb.contact	Seated
noun.person	Anderton
verb.contact	got out
noun.person	Lisa
noun.body	lighter
verb.contact	ignited
noun.person	Lisa
verb.perception	overlooked
noun.communication	minority reports
noun.person	Witwer
noun.person	Witwer
verb.communication	wade into
noun.feeling	Satisfaction
noun.person	Anderton
noun.person	Donna
noun.location	path
noun.person	Kaplan
noun.cognition	plot
noun.person	Jerry
verb.social	phased
noun.person	Donna
verb.cognition	factored
noun.person	n’t Kaplan
noun.person	Mike
noun.communication	minority
noun.person	Witwer
noun.person	Mike
verb.cognition	Faced
noun.person	Kaplan
verb.cognition	faced
noun.communication	Report
noun.person	Kaplan
verb.cognition	recreate
noun.communication	position
noun.person	Kaplan
verb.communication	invalidated
verb.cognition	invalidated
noun.person	Lisa
verb.body	gasping
noun.person	Anderton
verb.communication	concluded
noun.person	Kaplan
noun.communication	majority report
noun.person	Donna
noun.person	Mike
verb.creation	previewed
noun.time	time paths
noun.person	Donna
noun.person	Jerry
noun.communication	minority report
noun.communication	majority report
noun.person	Mike
verb.social	invalidate
verb.communication	sums
noun.person	Anxiously
noun.person	Witwer
verb.motion	trotted
verb.social	overhaul
noun.person	Anderton
noun.communication	case
noun.person	Police Commissioner
verb.cognition	deriving
noun.state	comfort
noun.person	Witwer
noun.person	Lisa
verb.body	twitched
noun.person	young Witwer
